x,y,senti,text,topic,created_at
29,14,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 07:04:20 +0000 2017
30,14,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 07:04:29 +0000 2017
0,15,-0.07692307692307693,PREPARING FOR BATTLE Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/pqsgTN2frR,others,Thu May 04 07:04:49 +0000 2017
1,15,0.08333333333333333,"#Zika Virus, full or partial #genome #sequences of recent isolates, #update... https://t.co/lxBtkHfUTh on @bloglovin",cost,Thu May 04 07:07:16 +0000 2017
2,15,0.0,"#Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus
https://t.co/BfwdLINIuF https://t.co/xPlMLolKNa",Infection source,Thu May 04 07:07:56 +0000 2017
3,15,0.0,"Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus: The Florida Keys are flying in 40,.. https://t.co/89ngi3cUyy",Infection source,Thu May 04 07:08:05 +0000 2017
4,15,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 07:08:27 +0000 2017
5,15,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 07:09:10 +0000 2017
6,15,0.0,I guess if they can't do it by Chemtrails they got to do it through mosquitoes I guess https://t.co/Zx5ZWP0Sl8,Infection source,Thu May 04 07:09:56 +0000 2017
7,15,0.0,MASAKI YODA -so feel blues- on #apple https://t.co/wqBwDkIegv #mūzika #klausīties #Japāna #informācija 16^_^,travel,Thu May 04 07:10:28 +0000 2017
8,15,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 07:11:07 +0000 2017
9,15,0.0,PIERROT'S -Fall in- on #Spotify https://t.co/WjkKutR13A #mūzika #klausīties #Japāna #informācija #Rock #Techno 16^_^,children,Thu May 04 07:11:08 +0000 2017
10,15,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus - Fox News https://t.co/ZKM2FESpYQ,Infection source,Thu May 04 07:12:09 +0000 2017
11,15,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus - Fox News https://t.co/gUz29T926x,Infection source,Thu May 04 07:13:22 +0000 2017
12,15,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 07:14:01 +0000 2017
13,15,-0.07692307692307693,PREPARING FOR BATTLE Bacteria-laden mosquitoes let loose in Fla. to fight Zika,others,Thu May 04 07:14:41 +0000 2017
14,15,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 07:14:47 +0000 2017
15,15,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 07:15:23 +0000 2017
16,15,-0.07692307692307693,PREPARING FOR BATTLE Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/1GcqzU9SHY,others,Thu May 04 07:22:25 +0000 2017
17,15,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 07:23:54 +0000 2017
18,15,0.0,This looks like one of the headlines that flashes on screen at the beginning of a zombie movie https://t.co/5e3Vi2u4Zm,research,Thu May 04 07:30:09 +0000 2017
19,15,-0.07692307692307693,PREPARING FOR BATTLE Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/iYvjzPsCZd https://t.co/8rH7D7B8Ab,others,Thu May 04 07:34:04 +0000 2017
20,15,0.0,"WATCH: Thousands of Brazilian families still living with Zika virus
https://t.co/m6nQ6llhJt https://t.co/bGQQeT2wZd",social media,Thu May 04 07:37:01 +0000 2017
21,15,0.5,"RT @AmerAcadPeds: A1 Check @CDCgov Zika Travel Information site for the most
up-to-date recommendations. #ZAPzika… ",social media,Thu May 04 07:37:06 +0000 2017
22,15,0.0,"Zika in Brazil: One disease, two very different lives | Fox News https://t.co/X92SqVNLid",social media,Thu May 04 07:37:14 +0000 2017
23,15,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 07:39:09 +0000 2017
24,15,0.3,"Biochemical warfare on our own soil. This time against mosquitos, but next time? https://t.co/tEGMkZbMuJ",Infection source,Thu May 04 07:40:11 +0000 2017
25,15,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 07:41:14 +0000 2017
26,15,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 07:42:12 +0000 2017
27,15,0.0,"Researchers advance low-cost, low-tech Zika virus surveillance tool - https://t.co/AjPYVdB2wE, , #TECHNOLOGY",research,Thu May 04 07:44:01 +0000 2017
28,15,0.225,RT @VirusWhisperer: ZIKA-like (Class II) fusion protein responsible for sperm egg fusion: virus responsible for Sex! see https://t.co/ocY1b…,cost,Thu May 04 07:44:09 +0000 2017
29,15,-0.7333333333333334,@VP is insane but so is #Ivanka . Zika virus is terrible but libtard virus will destroy USA. https://t.co/WLpAJL16Sl,social media,Thu May 04 07:44:14 +0000 2017
30,15,0.0,"RT @nvision_360: Researchers advance low-cost, low-tech Zika virus surveillance tool - https://t.co/AjPYVdB2wE, , #TECHNOLOGY",research,Thu May 04 07:44:35 +0000 2017
0,16,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 07:44:58 +0000 2017
1,16,0.0,"RT @AllRealNews: #Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus
https://t.co/BfwdLINIuF https://t.co/xPlMLolKNa",Infection source,Thu May 04 07:45:16 +0000 2017
2,16,0.08333333333333333,"RT @ironorehopper: #Zika Virus, full or partial #genome #sequences of recent isolates, #update... https://t.co/lxBtkHfUTh on @bloglovin",cost,Thu May 04 07:45:21 +0000 2017
3,16,0.6,Build your own #Zika Prevention Kit @CDC_NCEZID https://t.co/13INASi2LA,travel,Thu May 04 07:45:48 +0000 2017
4,16,0.0,"As Zika season approaches, states step up efforts to combat virus | Fox News https://t.co/YcqgMXYbPr",social media,Thu May 04 07:45:58 +0000 2017
5,16,-0.07692307692307693,PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/DdM3s4XEIV,others,Thu May 04 07:46:13 +0000 2017
6,16,0.0,RT @House_Insider: FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/HeC3dV6TQh … https://t…,Infection source,Thu May 04 07:49:28 +0000 2017
7,16,0.0,"Does it remind this study? The largest ever study was supposed to find any cofactor in microcephaly occurrence?!
https://t.co/aKSQJVsCaZ",travel,Thu May 04 07:49:43 +0000 2017
8,16,0.0,"RT @GuardianNigeria: WATCH: Thousands of Brazilian families still living with Zika virus
https://t.co/m6nQ6llhJt https://t.co/bGQQeT2wZd",social media,Thu May 04 07:50:15 +0000 2017
9,16,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 07:50:50 +0000 2017
10,16,0.0,RT @CDCtravel: A1: Check for your travel destination with CDC’s interactive #Zika map https://t.co/LnnxzGzbaD #ZAPzika https://t.co/ypoal7Z…,travel,Thu May 04 07:51:04 +0000 2017
11,16,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 07:51:36 +0000 2017
12,16,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy,Infection source,Thu May 04 07:55:03 +0000 2017
13,16,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/sEFHiv4efM,Infection source,Thu May 04 07:55:10 +0000 2017
14,16,0.0,"RT foxandfriends ""Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/n5Wmw4i9lp""",Infection source,Thu May 04 07:55:12 +0000 2017
15,16,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 07:55:22 +0000 2017
16,16,0.0,Why would one trust the State with such Shenanigans??? https://t.co/8vSRjjarWm,cost,Thu May 04 07:55:53 +0000 2017
17,16,0.0,FOX &amp; friends:  https://t.co/FP9eeneEPa,children,Thu May 04 07:56:09 +0000 2017
18,16,0.0,Zika Epidemic in U.S. Could Be a Costly Scenario https://t.co/GhVo62p6pj,cost,Thu May 04 07:59:03 +0000 2017
19,16,0.0,Zika Epidemic in U.S. Could Be a Costly Scenario https://t.co/4s4Jk1ecIf,cost,Thu May 04 07:59:09 +0000 2017
20,16,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/jOKuzww4jT,Infection source,Thu May 04 08:00:18 +0000 2017
21,16,0.0,Take off the gloves. Time for some DDT. https://t.co/Y0Zvjl6SUt,others,Thu May 04 08:04:28 +0000 2017
22,16,0.0,Re-evaluation of routine #dengue virus #serology in #travelers in the era of #Zika virus emergence (J Clin… https://t.co/5jp0EgTjNV,travel,Thu May 04 08:04:29 +0000 2017
23,16,0.7,RT @crownchristina: What Rocket scientist thought this was a good idea 😲 https://t.co/2vA82RCAyR,others,Thu May 04 08:05:55 +0000 2017
24,16,0.3181818181818182,Check out the Latest from The Mosquito Defense Store New Zika Case In Florida - https://t.co/Uq442hOQyl,travel,Thu May 04 08:06:45 +0000 2017
25,16,0.5,RT @wkhealth: DYK… 10% of Babies Born to #Zika-Infected US Mothers Have Birth Defects. MORE: https://t.co/aPzxdaXokh,children,Thu May 04 08:07:56 +0000 2017
26,16,0.13636363636363635,New Report Questions Causal Link Between Zika and Microcephaly  https://t.co/a13Ch6iGBO,research,Thu May 04 08:08:08 +0000 2017
27,16,0.0,"Researchers advance low-cost, low-tech Zika virus surveillance tool https://t.co/i2Dvs3xtFV",research,Thu May 04 08:08:14 +0000 2017
28,16,-1.0,Alexander the Terrible died from Zika Virus in 1335.,travel,Thu May 04 08:08:18 +0000 2017
29,16,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus via the @FoxNews App https://t.co/y0zY6rZygH,Infection source,Thu May 04 08:10:42 +0000 2017
30,16,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/AXRMKrgXsh,Infection source,Thu May 04 08:10:48 +0000 2017
0,17,0.0,"Zika Virus  4 Things Mainstream Media Isn't Telling You  https://t.co/z3vWNUIm1J 

#preppers #gear #disaster",social media,Thu May 04 08:11:28 +0000 2017
1,17,0.0,"RT @IDSAInfo: Did you know #Zika can be spread by sex, even if your partner isn’t showing symptoms? Learn how to prevent Zika as… ",Infection source,Thu May 04 08:11:57 +0000 2017
2,17,0.0,"Note lack of DNA purification required, a feature of #LAMP.
""researchers start by squishing a mosquito in water""
An… https://t.co/PmX5XqxAt9",children,Thu May 04 08:12:46 +0000 2017
3,17,0.0,"RT @SurvivorMed: Zika Virus  4 Things Mainstream Media Isn't Telling You  https://t.co/z3vWNUIm1J 

#preppers #gear #disaster",social media,Thu May 04 08:12:58 +0000 2017
4,17,0.0,Our paper on awareness of #Zika guidelines among Singapore clinicians is out in @PLOSCurrentsOut https://t.co/CV9wbRtV76,social media,Thu May 04 08:13:03 +0000 2017
5,17,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus | Fox News https://t.co/Haev96Xnuq,Infection source,Thu May 04 08:13:13 +0000 2017
6,17,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 08:13:30 +0000 2017
7,17,0.3333333333333333,RT @10XSuccessRule: #BestRT #5Star RT tugoinsurance: 4 Zika-free (and worry-free) vacation ideas for pregnant travellers … https://t.co/xA9…,cost,Thu May 04 08:13:32 +0000 2017
8,17,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/6Xi7ZaiGKH https://t.co/DO3vWKg1yP,Infection source,Thu May 04 08:14:58 +0000 2017
9,17,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/9mHZPxI0Re https://t.co/04XvyfErp5,Infection source,Thu May 04 08:15:03 +0000 2017
10,17,0.0,#Rapid #Assessment #Zika Virus #Knowledge Among Clinical #Specialists in #Singapore: A Cross-sectional Survey (PLoS… https://t.co/rOEntk99fP,cost,Thu May 04 08:20:07 +0000 2017
11,17,0.0,RT @foxandfriends: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy,Infection source,Thu May 04 08:20:39 +0000 2017
12,17,0.0,"RT @SurvivorMed: Zika Virus  4 Things Mainstream Media Isn't Telling You  https://t.co/z3vWNUIm1J 

#preppers #gear #disaster",social media,Thu May 04 08:20:54 +0000 2017
13,17,0.0,"Impact of temperature on transmission of Zika, dengue, and chikungunya using mechanistic models… https://t.co/ZACAJEG3hU",travel,Thu May 04 08:22:19 +0000 2017
14,17,0.0,"Rapid and specific #detection of #Asian- and #African-lineage #Zika viruses (Sci Transl Med., abstract) https://t.co/QBNpiGzPmI",research,Thu May 04 08:22:40 +0000 2017
15,17,0.0,Fox News: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus… https://t.co/X6ddl2nFZd… https://t.co/rLU1rP5QO8,Infection source,Thu May 04 08:23:49 +0000 2017
16,17,0.0,"According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp",Infection source,Thu May 04 08:30:20 +0000 2017
17,17,0.0,"""No #Zika virus has been detected in any mosquitoes tested this year"" in Florida. https://t.co/niYOzd4I5I",research,Thu May 04 08:30:27 +0000 2017
18,17,0.0,Zika preparation confirms #microcephaly &amp; fetal alcohol spectrum disorder link https://t.co/yuI55HYb7b #MJAInSight… https://t.co/bBEn0joRuL,research,Thu May 04 08:30:28 +0000 2017
19,17,0.0,Similar to lady bug plaque. https://t.co/yUj3l6iEFu,cost,Thu May 04 08:30:45 +0000 2017
20,17,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/Lt48IBY1NW https://t.co/zELXqpH6aC,Infection source,Thu May 04 08:31:14 +0000 2017
21,17,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/mnJgLuvxxu https://t.co/2ZwUxMORPY,Infection source,Thu May 04 08:31:18 +0000 2017
22,17,0.0,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp",Infection source,Thu May 04 08:31:47 +0000 2017
23,17,0.08,#USA https://t.co/ah7HQ0IgNR Cost of Zika outbreak in the United States could be high - Science Daily https://t.co/ceCvcGWx1f,research,Thu May 04 08:32:09 +0000 2017
24,17,0.0,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp",Infection source,Thu May 04 08:32:30 +0000 2017
25,17,0.0,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp",Infection source,Thu May 04 08:33:41 +0000 2017
26,17,0.0,"According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/NSPx1JQess

— Salon (…",Infection source,Thu May 04 08:35:13 +0000 2017
27,17,0.3333333333333333,RT @MichaelAFeinman: One in 10 Pregnant Women With Zika in U.S. Have Babies With Birth Defects https://t.co/YuO6qJcVYK,Infection source,Thu May 04 08:35:37 +0000 2017
28,17,0.0,RT @billbong9059: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/hGzTRR47la via the @FoxNews Andro…,Infection source,Thu May 04 08:35:47 +0000 2017
29,17,0.0,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp",Infection source,Thu May 04 08:37:15 +0000 2017
30,17,-0.4777777777777778,"But remember, Republicans are ""#prolife"". They don't even have the fundamentals down. Worthless cretins. #houseGOP https://t.co/ygoV7lJnjY",travel,Thu May 04 08:37:34 +0000 2017
0,18,0.4125,The latest The Zika Advice Paper! https://t.co/IIp1Q31ya7 Thanks to @DrJessPotter #amr #venezuela,research,Thu May 04 08:38:48 +0000 2017
1,18,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/2dk2yzM0H0 https://t.co/oW9iRkPB3F,Infection source,Thu May 04 08:39:50 +0000 2017
2,18,0.0,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp",Infection source,Thu May 04 08:40:37 +0000 2017
3,18,0.0,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp",Infection source,Thu May 04 08:44:45 +0000 2017
4,18,0.0,"RT @Bartonella: ""No #Zika virus has been detected in any mosquitoes tested this year"" in Florida. https://t.co/niYOzd4I5I",research,Thu May 04 08:45:08 +0000 2017
5,18,0.0,"RT @ironorehopper: Rapid and specific #detection of #Asian- and #African-lineage #Zika viruses (Sci Transl Med., abstract) https://t.co/QBN…",research,Thu May 04 08:45:11 +0000 2017
6,18,0.0,RT @ironorehopper: #Rapid #Assessment #Zika Virus #Knowledge Among Clinical #Specialists in #Singapore: A Cross-sectional Survey (PLoS… htt…,cost,Thu May 04 08:45:16 +0000 2017
7,18,0.0,Cuba's Zika battle https://t.co/xZ0RTiX3eN,cost,Thu May 04 08:47:12 +0000 2017
8,18,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/QNoYfjOwsW https://t.co/ik7wMwqUGV,Infection source,Thu May 04 08:47:22 +0000 2017
9,18,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 08:47:30 +0000 2017
10,18,0.0,Please RT? #travel #traveller Travel in the Time of Zika: How to Avoid Mosquitos on the Road https://t.co/GH1g3kyYpm https://t.co/BlvHHlFnpt,travel,Thu May 04 08:50:27 +0000 2017
11,18,0.0,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp",Infection source,Thu May 04 08:50:30 +0000 2017
12,18,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/nyPeSQWA24 https://t.co/laLhjk1zdr,Infection source,Thu May 04 08:50:59 +0000 2017
13,18,0.0,RT @foxandfriends: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy,Infection source,Thu May 04 08:51:47 +0000 2017
14,18,0.0,"RT @MrBlackKoffee: @Stewartmoore @WESH @AngelaWESH Can we get a Zika update... I need a Miami weekend, but only trying to bring memories ba…",social media,Thu May 04 08:54:03 +0000 2017
15,18,0.0,RT @ysecrettravel_: Please RT? #travel #traveller Travel in the Time of Zika: How to Avoid Mosquitos on the Road https://t.co/GH1g3kyYpm ht…,travel,Thu May 04 08:54:06 +0000 2017
16,18,0.0,#health Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus – Fox News https://t.co/nKsTpR5G1x #care #virusnext,Infection source,Thu May 04 08:56:04 +0000 2017
17,18,0.0,#health Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus – Fox News https://t.co/zByA155vw1 #care #virusnext,Infection source,Thu May 04 08:56:04 +0000 2017
18,18,0.0,#health Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus – Fox News https://t.co/6vK5utb7QD #care #virusnext,Infection source,Thu May 04 08:56:05 +0000 2017
19,18,0.016666666666666663,RT @baltimoresun: A Johns Hopkins researcher says a mild Zika outbreak could cost at least $183 million. https://t.co/CuFs4fqnML https://t.…,cost,Thu May 04 08:56:41 +0000 2017
20,18,0.1,"📢 #ZIKA 
Computer model developed to assess risk of a Zika epidemic in real-time https://t.co/soVDEL7UNF
#KRTpro #News",travel,Thu May 04 09:00:00 +0000 2017
21,18,0.0,EPISODE! How does #Zika impact #breastfeeding and #breastmilk?  https://t.co/sXEkqNxQ2X https://t.co/UF8P9amzut,Infection source,Thu May 04 09:00:47 +0000 2017
22,18,0.0,RT @foxandfriends: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy,Infection source,Thu May 04 09:03:30 +0000 2017
23,18,0.08333333333333333,"RT @ironorehopper: #Zika Virus, full or partial #genome #sequences of recent isolates, #update (NEA, edited) https://t.co/cH5QsuxTPU",cost,Thu May 04 09:05:55 +0000 2017
24,18,-0.07692307692307693,PREPARING FOR BATTLE Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/ix0xsyU9cv,others,Thu May 04 09:07:09 +0000 2017
25,18,0.0,RT @fhi360research: Brazilian researchers break genetic code of #Zika protein https://t.co/BCnw3j7FTv via @NatureComms findings in @SciDevN…,research,Thu May 04 09:07:16 +0000 2017
26,18,0.0,#Rapid #Assessment #Zika Virus #Knowledge Among Clinical #Specialists in... https://t.co/jfoXpTuoWC on @bloglovin,cost,Thu May 04 09:08:35 +0000 2017
27,18,0.0,Rapid and specific #detection of #Asian- and #African-lineage #Zika viruses... https://t.co/9cLRpBqIIA on @bloglovin,research,Thu May 04 09:08:37 +0000 2017
28,18,0.2222222222222222,"Quick Read: Pregnant women unaware how Zika virus can spread, survey finds https://t.co/0AHa3ZdlgY #safetravels",Infection source,Thu May 04 09:09:08 +0000 2017
29,18,0.0,#Zika fight: #Bacteria-laden #mosquitoes unleashed in #Florida to combat virus: https://t.co/11mFL68VLO,Infection source,Thu May 04 09:10:14 +0000 2017
30,18,1.0,Great Stuff! Brazilian scientists break genetic code of Zika protein - https://t.co/DXT9xPRXHR https://t.co/av8yFyNVW7 via @SciDevNet,research,Thu May 04 09:10:29 +0000 2017
0,19,0.0,"As #Zika season approaches, states step up efforts to combat virus: https://t.co/Ong1pAaVKB",social media,Thu May 04 09:10:31 +0000 2017
1,19,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 09:10:43 +0000 2017
2,19,0.0,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp",Infection source,Thu May 04 09:11:06 +0000 2017
3,19,0.0,Zika Epidemic in U.S. Could Be a Costly Scenario – Healthday https://t.co/oonwRXrccy,cost,Thu May 04 09:12:24 +0000 2017
4,19,0.0,Zika Epidemic in U.S. Could Be a Costly Scenario – Healthday https://t.co/INXsDfZ41i,cost,Thu May 04 09:12:40 +0000 2017
5,19,0.0,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp",Infection source,Thu May 04 09:13:06 +0000 2017
6,19,0.125,"Zika Virus Kills First American; DENGUE Hemorrhagic Virus now spreading too!

https://t.co/J7Rye9LDJ4",cost,Thu May 04 09:13:30 +0000 2017
7,19,0.0,RT @foxandfriends: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy,Infection source,Thu May 04 09:13:59 +0000 2017
8,19,0.6,RT @infravec2: Build your own #Zika Prevention Kit @CDC_NCEZID https://t.co/13INASi2LA,travel,Thu May 04 09:14:48 +0000 2017
9,19,0.0,Federal money for state-level Zika virus tracking and prevention may end this summer #PublicHealth #BirthDefects… https://t.co/gYRdeuHZQG,research,Thu May 04 09:14:58 +0000 2017
10,19,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/N0By2hi1rm via the @FoxNews Android app,Infection source,Thu May 04 09:15:11 +0000 2017
11,19,0.0,RT @breaking411: ▶@FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/sny3V2xQca,Infection source,Thu May 04 09:15:51 +0000 2017
12,19,0.0,"Things you should know about Zika Virus
https://t.co/IwnsQdFQvH

#ZikaVirus",social media,Thu May 04 09:16:24 +0000 2017
13,19,0.0,"RT @SurvivorMed: Zika Virus  4 Things Mainstream Media Isn't Telling You  https://t.co/z3vWNUIm1J 

#preppers #gear #disaster",social media,Thu May 04 09:17:16 +0000 2017
14,19,0.25,"Love watching House, wish they made a reboot of it with all the current diseases found today! ie: Zika.",others,Thu May 04 09:20:11 +0000 2017
15,19,0.0625,RT @CDCgov: Mosquito season is almost here! Learn how to prevent #Zika and other diseases with Ready Wrigley!… ,social media,Thu May 04 09:20:24 +0000 2017
16,19,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus | https://t.co/nNip2oYZjW,Infection source,Thu May 04 09:20:34 +0000 2017
17,19,0.0,RT @theMJA: Zika preparation confirms #microcephaly &amp; fetal alcohol spectrum disorder link https://t.co/yuI55HYb7b #MJAInSight… ,research,Thu May 04 09:20:41 +0000 2017
18,19,0.13636363636363635,RT @NVICLoeDown: New Report Questions Causal Link Between Zika and Microcephaly  https://t.co/a13Ch6iGBO,research,Thu May 04 09:20:52 +0000 2017
19,19,0.0,".@PeterRoskam As u contemplate gutting ACA, realize health problems are only increasing.  Pro-life doesn't end at b… https://t.co/v1EXYguMqI",research,Thu May 04 09:25:04 +0000 2017
20,19,0.125,"RT @SurvivorMed: Zika Virus Kills First American; DENGUE Hemorrhagic Virus now spreading too!

https://t.co/J7Rye9LDJ4",cost,Thu May 04 09:25:06 +0000 2017
21,19,0.0,RT @ChelseaClinton: Helpful resource for parents &amp; teachers to help teach kids about how to protect themselves from mosquito-borne dise… ,children,Thu May 04 09:25:17 +0000 2017
22,19,0.0,Zika Vaccine Trials Begin https://t.co/BijxY10C9n,social media,Thu May 04 09:26:56 +0000 2017
23,19,0.125,"RT @SurvivorMed: Zika Virus Kills First American; DENGUE Hemorrhagic Virus now spreading too!

https://t.co/J7Rye9LDJ4",cost,Thu May 04 09:27:14 +0000 2017
24,19,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 09:27:36 +0000 2017
25,19,0.4,Welcome to Judith's Blog: Florida unleashes male mosquitoes to fight Zika https://t.co/XXZwDUWW3t,Infection source,Thu May 04 09:29:44 +0000 2017
26,19,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 09:30:19 +0000 2017
27,19,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 09:30:47 +0000 2017
